Dictionary,Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
Human_subject_dictionary,pplabor_dilat6,postpartum_data_abstraction,,text,Dilation:,,(cms),,,,,[pplabor] = '1',,,,,,
Human_subject_dictionary,pplabor_effacmt6,postpartum_data_abstraction,,text,Effacement:,,,,,,,[pplabor] = '1',,,,,,
Human_subject_dictionary,pplabor_present6,postpartum_data_abstraction,,text,Presentation:,,,,,,,[pplabor] = '1',,,,,,
Human_subject_dictionary,pplabor_station6,postpartum_data_abstraction,,text,Station,,,,,,,[pplabor] = '1',,,,,,
Human_subject_dictionary,pplabor_membns6,postpartum_data_abstraction,,text,Membranes:,,,,,,,[pplabor] = '1',,,,,,
Human_subject_dictionary,pplabor_contrctns6,postpartum_data_abstraction,,text,Contractions:,,,,,,,[pplabor] = '1',,,,,,
Human_subject_dictionary,pplabor_medictn6,postpartum_data_abstraction,,text,Medications:,,,,,,,[pplabor] = '1',,,,,,
Human_subject_dictionary,pplabor_time7,postpartum_data_abstraction,,text,Labor Time:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,[pplabor] = '1',,,,,,
Human_subject_dictionary,pplabor_date7,postpartum_data_abstraction,,text,Labor Date:,,,date_mdy,,,,[pplabor] = '1',,,,,,
Human_subject_dictionary,pplaborbpsyst7,postpartum_data_abstraction,,text,Blood Pressure (Systolic),,mmHg,number,50,230,,[pplabor] = '1',,,,,,
Human_subject_dictionary,pplaborbpdiast7,postpartum_data_abstraction,,text,Blood Pressure (Diastolic),,mmHg,number,30,140,,[pplabor] = '1',,,,,,
Human_subject_dictionary,pplabor_fht7,postpartum_data_abstraction,,text,FHT:,,(Beats/min),,,,,[pplabor] = '1',,,,,,
Human_subject_dictionary,pplabor_dilat7,postpartum_data_abstraction,,text,Dilation:,,(cms),,,,,[pplabor] = '1',,,,,,
Human_subject_dictionary,pplabor_effacmt7,postpartum_data_abstraction,,text,Effacement:,,,,,,,[pplabor] = '1',,,,,,
Human_subject_dictionary,pplabor_present7,postpartum_data_abstraction,,text,Presentation:,,,,,,,[pplabor] = '1',,,,,,
Human_subject_dictionary,pplabor_station7,postpartum_data_abstraction,,text,Station,,,,,,,[pplabor] = '1',,,,,,
Human_subject_dictionary,pplabor_membns7,postpartum_data_abstraction,,text,Membranes:,,,,,,,[pplabor] = '1',,,,,,
Human_subject_dictionary,pplabor_contrctns7,postpartum_data_abstraction,,text,Contractions:,,,,,,,[pplabor] = '1',,,,,,
Human_subject_dictionary,pplabor_medictn7,postpartum_data_abstraction,,text,Medications:,,,,,,,[pplabor] = '1',,,,,,
Human_subject_dictionary,ppstagetiming,postpartum_data_abstraction,STAGES AND TIMING,radio,Stages and Timing:,"1, Yes | 2, Not Reported",,,,,,,,,,,,
Human_subject_dictionary,ppfirststagehrs,postpartum_data_abstraction,,text,First Stage (hours):,,,integer,,,,[ppstagetiming] = '1',,,,,,
Human_subject_dictionary,ppfirststagemins,postpartum_data_abstraction,,text,First Stage (minutes):,,,integer,,,,[ppstagetiming] = '1',,,,,,
Human_subject_dictionary,ppsecondstagehrs,postpartum_data_abstraction,,text,Second Stages (hours):,,,integer,,,,[ppstagetiming] = '1',,,,,,
Human_subject_dictionary,ppfsecondstagemins,postpartum_data_abstraction,,text,Second Stage (minutes):,,,integer,,,,[ppstagetiming] = '1',,,,,,
Human_subject_dictionary,ppthirdstagehrs,postpartum_data_abstraction,,text,Third Stages (hours):,,,integer,,,,[ppstagetiming] = '1',,,,,,
Human_subject_dictionary,ppthirdstagemins,postpartum_data_abstraction,,text,Third Stage (minutes):,,,integer,,,,[ppstagetiming] = '1',,,,,,
Human_subject_dictionary,pptotaltimlabrhrs,postpartum_data_abstraction,,text,Total Time in Labor (hours):,,,integer,,,,[ppstagetiming] = '1',,,,,,
Human_subject_dictionary,pptotaltimlabrmins,postpartum_data_abstraction,,text,Total Time in Labor (Minutes):,,,integer,,,,[ppstagetiming] = '1',,,,,,
Human_subject_dictionary,ppdatedel,postpartum_data_abstraction,DELIVERY INFORMATION,text,Date of delivery reported:,,MM-DD-YYYY,date_mdy,,,,,,,,,,
Human_subject_dictionary,pptimedel,postpartum_data_abstraction,,text,Time of delivery reported:,,Militar Time (hh:mm) (1:00pm = 13:00),time,12:01:00 AM,11:59:00 PM,,,,,,,,
Human_subject_dictionary,pptypedel,postpartum_data_abstraction,TYPE OF DELIVERY,radio,Type of Delivery:,"1, Vaginal Delivery | 2, Cesarean Section Delivery",,,,,,,,,,,,
Human_subject_dictionary,ppspontan,postpartum_data_abstraction,,radio,Vaginal Delivery,"1, Spontaneous Vaginal Delivery | 2, Operative Delivery | 3, Vaginal Birth After Cesarean",,,,,,[pptypedel]='1',,,,,,
Human_subject_dictionary,ppopertdel,postpartum_data_abstraction,,radio,Specify Operative Delivery:,"1, Vacuum | 2, Forceps",,,,,,[ppspontan]='2',,,,,,
Human_subject_dictionary,ppepisiot,postpartum_data_abstraction,,radio,Episiotomy:,"0, No | 1, Yes | 2, Not Reported",,,,,,[pptypedel]='1',,,,,,
Human_subject_dictionary,ppvaglacn,postpartum_data_abstraction,,radio,Vaginal/Perianal Lacerations:,"0, No | 1, Yes | 2, Not Reported",,,,,,[pptypedel]='1',,,,,,
Human_subject_dictionary,pplaceration,postpartum_data_abstraction,,text,Grade of Laceration,,,,,,,[ppvaglacn] = '1',,,,,,
Human_subject_dictionary,ppcesarsect,postpartum_data_abstraction,,radio,Cesarean Section Delivery,"1, Primary | 2, Repeat | 3, Not Reported",,,,,,[pptypedel]='2',,,,,,
Human_subject_dictionary,ppreascsect,postpartum_data_abstraction,,radio,Reason for Cesarean Section,"1, Cervix did not fully dilated. | 2, Failure to descend/progress. | 3, Abnormal Fetal Heart Rate: | 4, Fetal Position: | 5, Fetal Macrosomia. | 6, Intrauterine growth retardation. | 7, Previous Cesarean Section. | 97, Other (specify):",Choose just one,,,,,[pptypedel]='2',,,,,,
Human_subject_dictionary,ppcervxdltd,postpartum_data_abstraction,,text,Cervix Dilated up to (cm),,,,,,,[ppreascsect] = '1',,,,,,
Human_subject_dictionary,ppabnlfhrate,postpartum_data_abstraction,,radio,Abnormal Fetal Heart Rate:,"1, Bradycardia | 2, Tachycardia (HR>160 bpm)",,,,,,[ppreascsect] = '3',,,,,,
Human_subject_dictionary,ppfetalpositn,postpartum_data_abstraction,,radio,Fetal Position Abnormal:,"1, Breech | 2, Transverse | 97, Other Position",,,,,,[ppreascsect] = '4',,,,,,
Human_subject_dictionary,ppfetalposit97,postpartum_data_abstraction,,notes,Specify Other Position:,,,,,,,[ppfetalpositn] = '97',,,,,,
Human_subject_dictionary,ppothercs,postpartum_data_abstraction,,notes,Specify Other Reason for Cesarean Section:,,,,,,,[ppreascsect] = '97',,,,,,
Human_subject_dictionary,ppor_entry_start,postpartum_data_abstraction,,text,OR Entry Start Time,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,[pptypedel] = '2',,,,,,
Human_subject_dictionary,ppor_entry_end,postpartum_data_abstraction,,text,OR Entry End Time:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,[pptypedel] = '2',,,,,,
Human_subject_dictionary,ppepi_spinal_anesth,postpartum_data_abstraction,,radio,Epidural/Spinal Anesthesia:,"1, Yes | 0, No | 999, Not Reported",,,,,,[pptypedel] = '2',,,,,,
Human_subject_dictionary,ppesanesth_admdate,postpartum_data_abstraction,,text,Administration Date:,,(MM/DD/YYYY),date_mdy,,,,[ppepi_spinal_anesth] = '1',,,,,,
Human_subject_dictionary,ppanest_start_time,postpartum_data_abstraction,,text,Start Time:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,[ppepi_spinal_anesth] = '1',,,,,,
Human_subject_dictionary,ppanest_end_time,postpartum_data_abstraction,,text,End Time:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,[ppepi_spinal_anesth] = '1',,,,,,
Human_subject_dictionary,ppanest_comments,postpartum_data_abstraction,,notes,Medication used on anesthesia:,,,,,,,[ppepi_spinal_anesth] = '1',,,,,,
Human_subject_dictionary,ppsurgery_start_time,postpartum_data_abstraction,,text,Surgery Start Time:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,[pptypedel] = '2',,,,,,
Human_subject_dictionary,ppsurgery_end_time,postpartum_data_abstraction,,text,Surgery End Time:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,[pptypedel] = '2',,,,,,
Human_subject_dictionary,ppblood_loss,postpartum_data_abstraction,,text,Estimated blood loss during delivery:,,ml,integer,,,,[ppepi_spinal_anesth] = '1',,,,,,
Human_subject_dictionary,ppdelcompl,postpartum_data_abstraction,DELIVERY COMPLICATIONS,radio,Delivery Complications:,"0, No | 1, Yes | 2, Not Reported",,,,,,,,,,,,
Human_subject_dictionary,ppchorioamnionitis,postpartum_data_abstraction,,radio,1. Chorioamnionitis,"1, Yes | 0, No",,,,,,[ppdelcompl]='1',,,,,,
Human_subject_dictionary,ppmaternal_fever,postpartum_data_abstraction,,radio,Maternal Fever (> 38� C):,"1, Yes | 0, No | 9999, Unknown",,,,,,[ppchorioamnionitis] = '1',,,,,,
Human_subject_dictionary,pputerine_tenderness,postpartum_data_abstraction,,radio,Uterine Tenderness:,"1, Yes | 0, No | 9999, Unknown",,,,,,[ppchorioamnionitis] = '1',,,,,,
Human_subject_dictionary,ppmaternal_tachycardia,postpartum_data_abstraction,,radio,Maternal Taquychardia (> 100 bpm):,"1, Yes | 0, No | 9999, Unknown",,,,,,[ppchorioamnionitis] = '1',,,,,,
Human_subject_dictionary,ppfetal_tachycardia,postpartum_data_abstraction,,radio,Fetal Taqhycardia (> 160 bpm):,"1, Yes | 0, No | 9999, Unknown",,,,,,[ppchorioamnionitis] = '1',,,,,,
Human_subject_dictionary,ppmaternal_wbc,postpartum_data_abstraction,,radio,Maternal WBC > 15 K:,"1, Yes | 0, No | 9999, Unknown",,,,,,[ppchorioamnionitis] = '1',,,,,,
Human_subject_dictionary,ppsmelling_amnioticfluid,postpartum_data_abstraction,,radio,Foul Smelling Amniotic Fluid Reported:,"1, Yes | 0, No | 9999, Unknown",,,,,,[ppchorioamnionitis] = '1',,,,,,
Human_subject_dictionary,ppgestational_hypertension,postpartum_data_abstraction,,radio,2. Did the mother have gestacional hypertension?,"1, Yes | 0, No | 9999, Unknown",,,,,,[ppdelcompl] = '1',,,,,,
Human_subject_dictionary,pppreeclampsia,postpartum_data_abstraction,,radio,3. Preeclampsia:,"1, Yes | 0, No | 9999, Unknown",,,,,,[ppdelcompl] = '1',,,,,,
Human_subject_dictionary,ppabruptio_placenta,postpartum_data_abstraction,,radio,4. Abruptio Placenta:,"1, Yes | 0, No | 9999, Unknown",,,,,,[ppdelcompl] = '1',,,,,,
Human_subject_dictionary,ppabruptio_placenta_date,postpartum_data_abstraction,,text,Date of Abruptio Placenta:,,(MM/DD/YYYY),date_mdy,,,,[ppabruptio_placenta] = '1',,,,,,
Human_subject_dictionary,ppabruptio_placenta_time,postpartum_data_abstraction,,text,Time of Abruptio Placenta:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,[ppabruptio_placenta] = '1',,,,,,
Human_subject_dictionary,pphemorrhage,postpartum_data_abstraction,,radio,5. Hemorrage after delivery:,"1, Yes | 0, No | 9999, Unknown",,,,,,[ppdelcompl] = '1',,,,,,
Human_subject_dictionary,pphemorrhage_bloodloss,postpartum_data_abstraction,,text,Estimated blood loss:,,(ml),,,,,[pphemorrhage] = '1',,,,,,
Human_subject_dictionary,pptransfusion,postpartum_data_abstraction,,radio,6. Transfusion:,"1, Yes | 0, No | 9999, Unknown",,,,,,[ppdelcompl] = '1',,,,,,
Human_subject_dictionary,pptransfusion_prbc,postpartum_data_abstraction,,text,PRBC Units Administered:,,(ml),,,,,[pptransfusion] = '1',,,,,,
Human_subject_dictionary,ppmaternal_seizures,postpartum_data_abstraction,,radio,7. Maternal Seizures:,"1, Yes | 0, No | 9999, Unknown",,,,,,[ppdelcompl] = '1',,,,,,
Human_subject_dictionary,ppmaternal_seizures_date,postpartum_data_abstraction,,text,Date of Maternal Seizures:,,(MM/DD/YYYY),date_mdy,,,,[ppmaternal_seizures] = '1',,,,,,
Human_subject_dictionary,ppmaternal_seizures_time,postpartum_data_abstraction,,text,Time of Maternal Seizures:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,[ppmaternal_seizures] = '1',,,,,,
Human_subject_dictionary,ppdelcomplesp,postpartum_data_abstraction,,notes,Specify Delivery Complications:,,,,,,,[ppdelcompl]='1',,,,,,
Human_subject_dictionary,ppcbcdiff_date_1,postpartum_data_abstraction,"MATERNAL LABORATORIES
CBC + DIFFERENTIAL",text,CBC Date:,,(MM/DD/YYYY),date_mdy,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_time_1,postpartum_data_abstraction,,text,CBC Time:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_wbc_1,postpartum_data_abstraction,,text,WBC:,,,,,,,,,,,,,
Human_subject_dictionary,cbcdiff_neu_1,postpartum_data_abstraction,,text,Neutrophil:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_lymp_1,postpartum_data_abstraction,,text,Lymphocytes:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_rbc_1,postpartum_data_abstraction,,text,RBC:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_hgb_1,postpartum_data_abstraction,,text,Hgb:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_hct_1,postpartum_data_abstraction,,text,Hct:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_plt_1,postpartum_data_abstraction,,text,PLT:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_date_2,postpartum_data_abstraction,,text,CBC Date:,,(MM/DD/YYYY),date_mdy,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_time_2,postpartum_data_abstraction,,text,CBC Time:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_wbc_2,postpartum_data_abstraction,,text,WBC:,,,,,,,,,,,,,
Human_subject_dictionary,cbcdiff_neu_2,postpartum_data_abstraction,,text,Neutrophil:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_lymp_2,postpartum_data_abstraction,,text,Lymphocytes:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_rbc_2,postpartum_data_abstraction,,text,RBC:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_hgb_2,postpartum_data_abstraction,,text,Hgb:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_hct_2,postpartum_data_abstraction,,text,Hct:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_plt_2,postpartum_data_abstraction,,text,PLT:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_date_3,postpartum_data_abstraction,,text,CBC Date:,,(MM/DD/YYYY),date_mdy,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_time_3,postpartum_data_abstraction,,text,CBC Time:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_wbc_3,postpartum_data_abstraction,,text,WBC:,,,,,,,,,,,,,
Human_subject_dictionary,cbcdiff_neu_3,postpartum_data_abstraction,,text,Neutrophil:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_lymp_3,postpartum_data_abstraction,,text,Lymphocytes:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_rbc_3,postpartum_data_abstraction,,text,RBC:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_hgb_3,postpartum_data_abstraction,,text,Hgb:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_hct_3,postpartum_data_abstraction,,text,Hct:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_plt_3,postpartum_data_abstraction,,text,PLT:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_date_4,postpartum_data_abstraction,,text,CBC Date:,,(MM/DD/YYYY),date_mdy,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_time_4,postpartum_data_abstraction,,text,CBC Time:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_wbc_4,postpartum_data_abstraction,,text,WBC:,,,,,,,,,,,,,
Human_subject_dictionary,cbcdiff_neu_4,postpartum_data_abstraction,,text,Neutrophil:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_lymp_4,postpartum_data_abstraction,,text,Lymphocytes:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_rbc_4,postpartum_data_abstraction,,text,RBC:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_hgb_4,postpartum_data_abstraction,,text,Hgb:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_hct_4,postpartum_data_abstraction,,text,Hct:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_plt_4,postpartum_data_abstraction,,text,PLT:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_date_5,postpartum_data_abstraction,,text,CBC Date:,,(MM/DD/YYYY),date_mdy,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_time_5,postpartum_data_abstraction,,text,CBC Time:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_wbc_5,postpartum_data_abstraction,,text,WBC:,,,,,,,,,,,,,
Human_subject_dictionary,cbcdiff_neu_5,postpartum_data_abstraction,,text,Neutrophil:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_lymp_5,postpartum_data_abstraction,,text,Lymphocytes:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_rbc_5,postpartum_data_abstraction,,text,RBC:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_hgb_5,postpartum_data_abstraction,,text,Hgb:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_hct_5,postpartum_data_abstraction,,text,Hct:,,,,,,,,,,,,,
Human_subject_dictionary,ppcbcdiff_plt_5,postpartum_data_abstraction,,text,PLT:,,,,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_date_1,postpartum_data_abstraction,COAGULATION LABORATORIES,text,Date of Coagulation Laboratories:,,(MM/DD/YYYY),date_mdy,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_time_1,postpartum_data_abstraction,,text,Time of Coagulation Laboratories:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_pt_1,postpartum_data_abstraction,,text,PT:,,Seconds,,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_ptt_1,postpartum_data_abstraction,,text,PTT:,,Seconds,,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_inr_1,postpartum_data_abstraction,,text,INR:,,Seconds,,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_date_2,postpartum_data_abstraction,,text,Date of Coagulation Laboratories:,,(MM/DD/YYYY),date_mdy,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_time_2,postpartum_data_abstraction,,text,Time of Coagulation Laboratories:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_pt_2,postpartum_data_abstraction,,text,PT:,,Seconds,,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_ptt_2,postpartum_data_abstraction,,text,PTT:,,Seconds,,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_inr_2,postpartum_data_abstraction,,text,INR:,,Seconds,,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_date_3,postpartum_data_abstraction,,text,Date of Coagulation Laboratories:,,(MM/DD/YYYY),date_mdy,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_time_3,postpartum_data_abstraction,,text,Time of Coagulation Laboratories:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_pt_3,postpartum_data_abstraction,,text,PT:,,Seconds,,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_ptt_3,postpartum_data_abstraction,,text,PTT:,,Seconds,,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_inr_3,postpartum_data_abstraction,,text,INR:,,Seconds,,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_date_4,postpartum_data_abstraction,,text,Date of Coagulation Laboratories:,,(MM/DD/YYYY),date_mdy,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_time_4,postpartum_data_abstraction,,text,Time of Coagulation Laboratories:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_pt_4,postpartum_data_abstraction,,text,PT:,,Seconds,,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_ptt_4,postpartum_data_abstraction,,text,PTT:,,Seconds,,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_inr_4,postpartum_data_abstraction,,text,INR:,,Seconds,,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_date_5,postpartum_data_abstraction,,text,Date of Coagulation Laboratories:,,(MM/DD/YYYY),date_mdy,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_time_5,postpartum_data_abstraction,,text,Time of Coagulation Laboratories:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_pt_5,postpartum_data_abstraction,,text,PT:,,Seconds,,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_ptt_5,postpartum_data_abstraction,,text,PTT:,,Seconds,,,,,,,,,,,
Human_subject_dictionary,ppcoagulationlab_inr_5,postpartum_data_abstraction,,text,INR:,,Seconds,,,,,,,,,,,
Human_subject_dictionary,urinalysdate1,postpartum_data_abstraction,URINE ANALYSIS,text,Urinalysis Date,,(MM/DD/YYYY),date_mdy,,,,,,,,,,
Human_subject_dictionary,urinalystime1,postpartum_data_abstraction,,text,Urinalysis Time:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,,,,,,,
Human_subject_dictionary,ppcolr1,postpartum_data_abstraction,,text,Color,,,,,,,,,,,,,
Human_subject_dictionary,ppaspct1,postpartum_data_abstraction,,text,Clarity:,,,,,,,,,,,,,
