Variable / Field Name,Form Name,Section Header,Field Type,Field Label,Choices Calculations OR Slider Labels,Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation,Type,VisitID,VisitIDNum
followinstrw_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,Does this worry you?,"5, Yes | 0, No",,,,,,,,,,,,,CRECE,,
tantrum_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,"19. Does your child cry, scream or throw a tantrum for long periods?","0, Often or always | 5, Sometimes | 10, Rarely or Never",,,,,,,,,,,,,CRECE,,
tantrumw_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,Does this worry you?,"5, Yes | 0, No",,,,,,,,,,,,,CRECE,,
exploring_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,"20. Does your child try to make sure that you are around when exploring new places, such as a park or a friend's house?","0, Often or always | 5, Sometimes | 10, Rarely or Never",,,,,,,,,,,,,CRECE,,
exploringw_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,Does this worry you?,"5, Yes | 0, No",,,,,,,,,,,,,CRECE,,
repeat_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio," 21. Does your child repeat the same action over and over again and get upset when you try to stop her? For example, do you rock, shake your hands or spin?","0, Often or always | 5, Sometimes | 10, Rarely or Never",,,,,,,,,,,,,CRECE,,
repeatcom_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,notes, Please describe what your girl does.,,,,,,,,,,,,,,CRECE,,
repeatw_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,Does this worry you?,"5, Yes | 0, No",,,,,,,,,,,,,CRECE,,
hurthimself_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,22. Is your child hurt on purpose?,"0, Often or always | 5, Sometimes | 10, Rarely or Never",,,,,,,,,,,,,CRECE,,
hurthimselfw_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,Does this worry you?,"5, Yes | 0, No",,,,,,,,,,,,,CRECE,,
awaydanger_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,"23. Does your child stay away from dangers, such as fire or moving cars?","0, Often or always | 5, Sometimes | 10, Rarely or Never",,,,,,,,,,,,,CRECE,,
awaydanger_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,Does this worry you?,"5, Yes | 0, No",,,,,,,,,,,,,CRECE,,
destroythings_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,24. Does your daughter destroy or damage things on purpose?,"0, Often or always | 5, Sometimes | 10, Rarely or Never",,,,,,,,,,,,,CRECE,,
destrythingsw_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,Does this worry you?,"5, Yes | 0, No",,,,,,,,,,,,,CRECE,,
feelingsw_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,"25. Does your child use words to describe their feelings and the feelings of others, for example, ""I'm happy"", ""I do not like that"" or ""She's sad""?","0, Often or always | 5, Sometimes | 10, Rarely or Never",,,,,,,,,,,,,CRECE,,
namefriends_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,Does this worry you?,"5, Yes | 0, No",,,,,,,,,,,,,CRECE,,
namefriends_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,26. Can your daughter say the name of a friend?,"0, Often or always | 5, Sometimes | 10, Rarely or Never",,,,,,,,,,,,,CRECE,,
othersliketoplay_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,Does this worry you?,"5, Yes | 0, No",,,,,,,,,,,,,CRECE,,
othersliketoplayw_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,27. Do other children like to play with their child?,"0, Often or always | 5, Sometimes | 10, Rarely or Never",,,,,,,,,,,,,CRECE,,
liketoplayothers_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,Does this worry you?,"5, Yes | 0, No",,,,,,,,,,,,,CRECE,,
liketoplayothersw_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,28. Does your child wake up three times or more during the night?,"0, Often or always | 5, Sometimes | 10, Rarely or Never",,,,,,,,,,,,,CRECE,,
hurtothers_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,Does this worry you?,"5, Yes | 0, No",,,,,,,,,,,,,CRECE,,
hurtothersw_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,"29. Does your child try to hurt other children, adults or animals (for example, kick or bite them)?","0, Often or always | 5, Sometimes | 10, Rarely or Never",,,,,,,,,,,,,CRECE,,
sexualint_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,Does this worry you?,"5, Yes | 0, No",,,,,,,,,,,,,CRECE,,
sexualintw_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,30. Does your child show an interest in sexuality or does she use sexual language that is not common for children her age?,"0, Often or always | 5, Sometimes | 10, Rarely or Never",,,,,,,,,,,,,CRECE,,
showyou_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,Does this worry you?,"5, Yes | 0, No",,,,,,,,,,,,,CRECE,,
showyouw_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,31. Does your child try to show you things by pointing fingers and then looking at you?,"0, Often or always | 5, Sometimes | 10, Rarely or Never",,,,,,,,,,,,,CRECE,,
imagination_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,Does this worry you?,"5, Yes | 0, No",,,,,,,,,,,,,CRECE,,
imaginationw_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,"32. Does your daughter use imagination when playing with objects? For example, can you imagine that a banana is a telephone?","0, Often or always | 5, Sometimes | 10, Rarely or Never",,,,,,,,,,,,,CRECE,,
wakeupnight_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,Does this worry you?,"5, Yes | 0, No",,,,,,,,,,,,,CRECE,,
wakeupnightw_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,33. Does your child wake up three times or more during the night?,"0, Often or always | 5, Sometimes | 10, Rarely or Never",,,,,,,,,,,,,CRECE,,
fearful 36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,Does this worry you?,"5, Yes | 0, No",,,,,,,,,,,,,CRECE,,
fearfulw__36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,34. Is your child excessively worried or afraid?,"0, Often or always | 5, Sometimes | 10, Rarely or Never",,,,,,,,,,,,,CRECE,,
fearfulcom_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,notes,Does this worry you?,,,,,,,,,,,,,,CRECE,,
Boating,ASQ SE2 Questionnaire 36 months,UNLABELED,radio," If you checked ""sometimes"" or ""often"", please explain:","5, Yes | 0, No",,,,,,,,,,,,,CRECE,,
worrybaby_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,35. Has anyone expressed concern about your child's behavior?,"0, Often or always | 5, Sometimes | 10, Rarely or Never",,,,,,,,,,,,,CRECE,,
worrybabyw_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,radio,Does this worry you?,"5, Yes | 0, No",,,,,,,,,,,,,CRECE,,
worrybabycom_36mo,ASQ SE2 Questionnaire 36 months,UNLABELED,notes,"If you checked ""sometimes"" or ""often"", please explain:",,,,,,,,,,,,,,CRECE,,
anyworrytors_36mo,ASQ SE2 Questionnaire 36 months,GENERAL REMARKS,notes,"Do you have any concerns about your daughter's habits in relation to eating, sleeping or going to the bathroom? If so, please explain:",,,,,,,,,,,,,,CRECE,,
anyworry_36mo,ASQ SE2 Questionnaire 36 months,GENERAL REMARKS,notes,"Is there something that worries you about your child? If so, please explain:",,,,,,,,,,,,,,CRECE,,
enjoyotbaby_36mo,ASQ SE2 Questionnaire 36 months,GENERAL REMARKS,notes,What is it that you enjoy your child?,,,,,,,,,,,,,,CRECE,,
score_asq2_36mo,ASQ SE2 Questionnaire 36 months,ASQ Data Compilation : SE - 236 months,calc,Total score,,,,,,,,,,,,,,CRECE,,
intscore asq2 36mo,ASQ SE2 Questionnaire 36 months,ASQ Data Compilation : SE - 236 months,calc,Interpretation of the AQS Score: SE-2,,,,,,,,,,,,,,CRECE,,
observations_asq2_36mo,ASQ SE2 Questionnaire 36 months,ASQ Data Compilation : SE - 236 months,descriptive,;Center; ;i; General Observations and Concerns ;/ i;,,,,,,,,,,,,,,CRECE,,
worries_asq2_36mo,ASQ SE2 Questionnaire 36 months,ASQ Data Compilation : SE - 236 months,notes, Was it marked as a concern of the scoring questions? Yes,,Comments,,,,,,,,,,,,CRECE,,
anyworryfors_com_36mo,ASQ SE2 Questionnaire 36 months,ASQ Data Compilation : SE - 236 months,notes,Worries about eating / sleeping habits? Yes,,Comments,,,,,,,,,,,,CRECE,,
anyworry_com_36mo,ASQ SE2 Questionnaire 36 months,ASQ Data Compilation : SE - 236 months,notes,Other concerns? Yes,,Comments,,,,,,,,,,,,CRECE,,
considerations_asq2_36mo,ASQ SE2 Questionnaire 36 months,ASQ Data Compilation : SE - 236 months,descriptive,;Center; ;i; Considerations to follow up and refer families ;/ i;,,,,,,,,,,,,,,CRECE,,
timeplace_asq2_36mo,ASQ SE2 Questionnaire 36 months,ASQ Data Compilation : SE - 236 months,radio,"Time / place factors ;span style = ""font-weight: normal;""; (for example: Is the baby's behavior the same at home and at school? ;/ Span;","1, Yes | 2, No | 3, I'm not sure",,,,,,,,,,,,,CRECE,,
development_asq2_36mo,ASQ SE2 Questionnaire 36 months,ASQ Data Compilation : SE - 236 months,radio,"Developmental factors ;span style = ""font-weight: normal;""; (for example: Is the baby's behavior related to his stage of development or to a developmental delay? ;/ Span;","1, Yes | 2, No | 3, I'm not sure",,,,,,,,,,,,,CRECE,,
health_asq2_36mo,ASQ SE2 Questionnaire 36 months,ASQ Data Compilation : SE - 236 months,radio,"Health factors ;span style = ""font-weight: normal;""; (for example: Is the baby's behavior related to biological or health factors?) ;/ Span;","1, Yes | 2, No | 3, I'm not sure",,,,,,,,,,,,,CRECE,,
family_asq2_36mo,ASQ SE2 Questionnaire 36 months,ASQ Data Compilation : SE - 236 months,radio,"Family / cultural factors ;span style = ""font-weight: normal;""; (for example: Is the baby's behavior acceptable in the culture or family context in which it is growing? Have there been some stressful situations in the child's life? baby recently?) ;/ span;","1, Yes | 2, No | 3, I'm not sure",,,,,,,,,,,,,CRECE,,
concern_asq2_36mo,ASQ SE2 Questionnaire 36 months,ASQ Data Compilation : SE - 236 months,radio,"Parental Concerns ;span style = ""font-weight: normal;""; (for example: Did the parent or other caregiver express any concerns regarding the baby's behavior?) ;/ Span;","1, Yes | 2, No | 3, I'm not sure",,,,,,,,,,,,,CRECE,,
followup_asq2_36mo,ASQ SE2 Questionnaire 36 months,ASQ Data Compilation : SE - 236 months,checkbox,ASQ follow-up: Mark all that apply,"1, Give activities for the baby and reevaluate in ___ months. | 2, Share results with the primary provider of health services. | 3, Give parent education materials. | 4, Give information about classes for parents or support groups. | 5, Ask another of the people in charge of the baby (eg, grandparent, teacher, etc.) to do the ASQ questionnaire: SE-2. | 6 , Do a baby development evaluation (ie, ASQ-3). | 7 , Refer the baby to an early intervention or special education program in early childhood. | 8, Refer the baby for a social-emotional, behavioral or mental health evaluation. | 9 , Other",,,,,,,,,,,,,CRECE,,
followup_asq2_time_36mo,ASQ SE2 Questionnaire 36 months,ASQ Data Compilation : SE - 236 months,text,Follow up on:,,months,,,,,,,,,,,,CRECE,,
followup_asq2_ind_36mo,ASQ SE2 Questionnaire 36 months,ASQ Data Compilation : SE - 236 months,text,Name of the person who will do the ASQ questionnaire: SE-2,,,,,,,,,,,,,,CRECE,,
followup_asq2_other_36mo,ASQ SE2 Questionnaire 36 months,ASQ Data Compilation : SE - 236 months,text,Other:,,,,,,,,,,,,,,CRECE,,
date_v36m,3 Years Visit,UNLABELED,text,Date,,,,,,,,,,,,,,CRECE,,
time_v36m,3 Years Visit,UNLABELED,text,Time,,,,,,,,,,,,,,CRECE,,
dob_v36m,3 Years Visit,UNLABELED,text,Date of Birth,,,,,,,,,,,,,,CRECE,,
agevisit_v36m,3 Years Visit,UNLABELED,calc,Age at time of visit(months),,,,,,,,,,,,,,CRECE,,
accompany_v36m,3 Years Visit,UNLABELED,text,Accompanied by,,,,,,,,,,,,,,CRECE,,
examiner_v36m,3 Years Visit,UNLABELED,text,Examined by,,,,,,,,,,,,,,CRECE,,
hear_concern_v36m,3 Years Visit,History,yesno,Do you have any concerns with your child's hearing?,,,,,,,,,,,,,,CRECE,,
hear_concern_com_v36m,3 Years Visit,History,text,Comment,,,,,,,,,,,,,,CRECE,,
vis_concern_v36m,3 Years Visit,History,yesno,Do you have any concerns with your child's vision?,,,,,,,,,,,,,,CRECE,,
vis_concern_com_v36m,3 Years Visit,History,text,Comment,,,,,,,,,,,,,,CRECE,,
devel_concern_v36m,3 Years Visit,History,yesno,Do you have any concerns with your child's development?,,,,,,,,,,,,,,CRECE,,
devel_concern_com_v36m,3 Years Visit,History,text,Comment,,,,,,,,,,,,,,CRECE,,
devel_further_eval_v36m,3 Years Visit,History,yesno,Has he / she been referred for further evaluation management?,,,,,,,,,,,,,,CRECE,,
devel_further_eval_com_v36m,3 Years Visit,History,text,Explain,,,,,,,,,,,,,,CRECE,,
play time_v36m,3 Years Visit,History,yesno,Play time,,,,,,,,,,,,,,CRECE,,
unitplay36m,3 Years Visit,History,text,unit,,,,,,,,,,,,,,CRECE,,
screen_time_v36m,3 Years Visit,History,yesno, Screen time (min / day),,,,,,,,,,,,,,CRECE,,
unitscreen36m,3 Years Visit,History,radio,unit,"1, minutes | 2, hours",,,,,,,,,,,,,CRECE,,
elim_normal_v36m,3 Years Visit,History,yesno,Normal elimination,,,,,,,,,,,,,,CRECE,,
toilet train_v36m,3 Years Visit,History,yesno,Is your child toilet trained?,,,,,,,,,,,,,,CRECE,,
toilet_train_com_v36m,3 Years Visit,History,text,Comment,,,,,,,,,,,,,,CRECE,,
immun_v36m,3 Years Visit,History,yesno, Immunizations up to date?,,,,,,,,,,,,,,CRECE,,
immun__com_v36m,3 Years Visit,History,text,Specify :,,,,,,,,,,,,,,CRECE,,
oae_complete_v36m,3 Years Visit,OAE,yesno,Completed,,,,,,,,,,,,,,CRECE,,
oae_result_v36m,3 Years Visit,OAE,radio,Result,"1, Pass | 2, Fail",,,,,,,,,,,,,CRECE,,
oae_com_v36m,3 Years Visit,OAE,text,Comments,,,,,,,,,,,,,,CRECE,,
tests_complete_v36m,3 Years Visit,Developmental Evaluation,checkbox,Completed Tests,"1, BDI-Motor Domain | 2, Flanker Inhibitory Control | 3, CELF-2",,,,,,,,,,,,,CRECE,,
tests_completed_com_v36m,3 Years Visit,Developmental Evaluation,text,Comments,,,,,,,,,,,,,,CRECE,,
phys_temp_v36m,3 Years Visit,Physical Examination,radio,Infant's temperament during exam,"1, Calmed | 2, Active | 3, Crying | 4, Hypoactive | 5, Other",,,,,,,,,,,,,CRECE,,
phys_temp_other_v36m,3 Years Visit,Physical Examination,text,other:,,,,,,,,,,,,,,CRECE,,
weight_v36m,3 Years Visit,Physical Examination,text,Weight (kg),,,,,,,,,,,,,,CRECE,,
length v36m,3 Years Visit,Physical Examination,text,Length (cm),,,,,,,,,,,,,,CRECE,,
phys_hc_v36m,3 Years Visit,Physical Examination,text,HC (cm),,,,,,,,,,,,,,CRECE,,
phys_head_v36m,3 Years Visit,Physical Examination,yesno,Head Normal,,,,,,,,,,,,,,CRECE,,
phys_head_com_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_eye_r_v36m,3 Years Visit,Physical Examination,yesno,Eye (R) Normal,,,,,,,,,,,,,,CRECE,,
phys_eye_r_com_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_eye_|_v36m,3 Years Visit,Physical Examination,yesno,Eye (L) Normal,,,,,,,,,,,,,,CRECE,,
phys_eye_|_com_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_mouth_v36m,3 Years Visit,Physical Examination,yesno,Mouth Normal,,,,,,,,,,,,,,CRECE,,
phys_mouth_com_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_teeth_v36m,3 Years Visit,Physical Examination,yesno,Teeth Normal,,,,,,,,,,,,,,CRECE,,
phys_teeth_com_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_throat_v36m,3 Years Visit,Physical Examination,yesno,Throat Normal,,,,,,,,,,,,,,CRECE,,
phys_throat_com_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_nose_v36m,3 Years Visit,Physical Examination,yesno, Nose Normal,,,,,,,,,,,,,,CRECE,,
phys_neck_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_neck_com_v36m,3 Years Visit,Physical Examination,yesno,Neck Normal,,,,,,,,,,,,,,CRECE,,
phys_ear_r_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_ear_r_com_v36m,3 Years Visit,Physical Examination,yesno,Ear (R) Normal,,,,,,,,,,,,,,CRECE,,
phys_ear_|_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_ear_|_com_v36m,3 Years Visit,Physical Examination,yesno,Ear (L) Normal,,,,,,,,,,,,,,CRECE,,
phys_chest_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_chest_com_v36m,3 Years Visit,Physical Examination,yesno,Chest Normal,,,,,,,,,,,,,,CRECE,,
phys_lung_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_lung_com_v36m,3 Years Visit,Physical Examination,yesno,Normal Lungs,,,,,,,,,,,,,,CRECE,,
phys_abdomen_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_abdomen_com_v36m,3 Years Visit,Physical Examination,yesno,Normal Abdomen,,,,,,,,,,,,,,CRECE,,
phys_extrem_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_extrem_com_v36m,3 Years Visit,Physical Examination,yesno,Extremities Normal,,,,,,,,,,,,,,CRECE,,
phys_heart_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_heart_com_v36m,3 Years Visit,Physical Examination,yesno, Heart Normal,,,,,,,,,,,,,,CRECE,,
phys_back_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_back_com_v36m,3 Years Visit,Physical Examination,yesno,Normal Back,,,,,,,,,,,,,,CRECE,,
phys_skin_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_skin_com_v36m,3 Years Visit,Physical Examination,yesno,Normal Skin,,,,,,,,,,,,,,CRECE,,
phys_genitalia_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_genitalia_com_v36m,3 Years Visit,Physical Examination,yesno,Genitalia Normal,,,,,,,,,,,,,,CRECE,,
phys_neuro_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_neuro_com_v36m,3 Years Visit,Physical Examination,yesno,Neurologic Normal,,,,,,,,,,,,,,CRECE,,
phys_tone_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_tone_com_v36m,3 Years Visit,Physical Examination,yesno,Normal Tone,,,,,,,,,,,,,,CRECE,,
phys_strength_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_strength_com_v36m,3 Years Visit,Physical Examination,yesno,Normal Strength,,,,,,,,,,,,,,CRECE,,
phys_reflex_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_reflex_com_v36m,3 Years Visit,Physical Examination,yesno, Reflexes Normal,,,,,,,,,,,,,,CRECE,,
phys_sym_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
phys_sym_com_v36m,3 Years Visit,Physical Examination,yesno,Symmetry Normal,,,,,,,,,,,,,,CRECE,,
pe_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
pe_com_v36m,3 Years Visit,Physical Examination,yesno,Normal Physical Evaluation,,,,,,,,,,,,,,CRECE,,
da_v36m,3 Years Visit,Physical Examination,text,Comment,,,,,,,,,,,,,,CRECE,,
da_com_v36m,3 Years Visit,Physical Examination,yesno,Normal Developmental Assesment,,,,,,,,,,,,,,CRECE,,
pcp_refer_v36m,3 Years Visit,Physical Examination,yesno,Comment,,,,,,,,,,,,,,CRECE,,
pcp_refer_spec_v36m,3 Years Visit,Physical Examination,radio,Referral to PCP,"1, Written | 2, Phone call",,,,,,,,,,,,,CRECE,,
pcp_ refer_detail_v36m,3 Years Visit,Physical Examination,text,Specify,,,,,,,,,,,,,,CRECE,,
take_home_ques_v36m,3 Years Visit,Physical Examination,checkbox,Details,"1, ASQ-3 | 2, ASQ-SE | 3, CBCL",,,,,,,,,,,,,CRECE,,
categorize,ASQ Questionnaire 48 months,UNLABELED,radio,"1. Does your child say the names of at least three things in a category of ordinary objects? For example, if you say ""Tell me some things you can eat,"" does your child mention foods (such as cookies, eggs, or bread)? Or if you say ""Tell me the names of some animals, does your child mention any animals (such as cow, dog, elephant)?","10, Yes | 5, Sometimes | 0, Not Yet",,,,,,,,,,,,,CRECE,,
twoquestions,ASQ Questionnaire 48 months,UNLABELED,radio," 2. Does your child answer the following questions? (Check ""sometimes"" if your child responds to only one of the 2 questions.)","10, Yes | 5, Sometimes | 0, Not Yet",,,,,,,,,,,,,CRECE,,
whatdoyoudowhenhungry,ASQ Questionnaire 48 months,UNLABELED,text,"""What do you do when you are hungry?"" (Acceptable responses include phrases such as ""I ask for something to eat,"" ""how"", and ""I make a sandwich."") Please write your child's response:",,,,,,,,,,,,,,CRECE,,
whatdoyoudowhensleepy,ASQ Questionnaire 48 months,UNLABELED,text,"""What do you do when you dream?"" (Acceptable responses include phrases such as ""I lie down,"" ""I sleep,"" and ""I feel."") Please write your child's answer:",,,,,,,,,,,,,,CRECE,,
describeobjects,ASQ Questionnaire 48 months,UNLABELED,radio,"3. Can your child mention at least two characteristics of ordinary objects? For example, by saying, ""Tell me something about your ball,"" says your child something like ""It's round,"" ""Throw it,"" ""It's big""?","10, Yes | 5, Sometimes | 0, Not Yet",,,,,,,,,,,,,CRECE,,
recognizeselfinactions,ASQ Questionnaire 48 months,UNLABELED,radio,"4. When formulating your words, does your child use endings such as ""-é"", ""-ando"", and ""-s""? For example, it says ""Throw the ball"", ""I'm playing"", or ""I see two cats"" ._ x000D_","10, Yes | 5, Sometimes | 0, Not Yet",,,,,,,,,,,,,CRECE,,
threeactionsnorepeat,ASQ Questionnaire 48 months,UNLABELED,radio,"5. Without making signs to help you or repeat the instructions, can your child carry out three completely different actions when you ask him / her? You must tell him the three instructions before he starts doing them. For example, you may ask, ""Clap your hands, walk to the door, and sit,"" or ""Give me the pen, open the book, and stand up.""","10, Yes | 5, Sometimes | 0, Not Yet",,,,,,,,,,,,,CRECE,,
useofprepositions,ASQ Questionnaire 48 months,UNLABELED,radio,"6. When forming sentences, does your child include all the necessary words (such as ""a"", ""the"", ""the"", ""I am"", ""is"", ""this"", and ""are"") so that they are complete? For example it says: ""I go to the park"", ""Where is the toy?"" or ""Are you going to come too?""","10, Yes | 5, Sometimes | 0, Not Yet",,,,,,,,,,,,,CRECE,,
resp_comu_asq48m,ASQ Questionnaire 48 months,UNLABELED,calc,Number of responses communication,,,,,,,,,,,,,,CRECE,,
comu_total_asq48m,ASQ Questionnaire 48 months,UNLABELED,calc,Total communication,,,,,,,,,,,,,,CRECE,,
comu_total_adj_asq48m,ASQ Questionnaire 48 months,UNLABELED,calc,Total adjusted communication,,,,,,,,,,,,,,CRECE,,
grabballtwohands,ASQ Questionnaire 48 months,GREATER MOTOR,radio,"1. When you throw a large ball, does your child grab it with both hands? (You must stand about 5 feet, or 1.5 meters, from your child and give him two or three opportunities to do the activity before marking the answer.)","10, Yes | 5, Sometimes | 0, Not Yet",,,,,,,,,,,,,CRECE,,
useofslide,ASQ Questionnaire 48 months,GREATER MOTOR,radio,"2. In the playground, can your child climb the steps of the slide to reach the top and then slide without help?","10, Yes | 5, Sometimes | 0, Not Yet",,,,,,,,,,,,,CRECE,,
throwballtoother,ASQ Questionnaire 48 months,GREATER MOTOR,radio,"3. When standing, throw a ball forward, throwing it in the direction of a person at a distance of at least 6 feet (2 meters)? Your child should raise his arm at shoulder height to throw it. (Check ""not yet"" if you drop it or throw it from waist height.)","10, Yes | 5, Sometimes | 0, Not Yet",,,,,,,,,,,,,CRECE,,
jumponefoot,ASQ Questionnaire 48 months,GREATER MOTOR,radio,4. Jumps with one foot (either left or right) at least once without losing balance or falling?,"10, Yes | 5, Sometimes | 0, Not Yet",,,,,,,,,,,,,CRECE,,
jumpforwardtwolegs,ASQ Questionnaire 48 months,GREATER MOTOR,radio,"5. Starting on your feet and with both feet together, does your child jump a distance of 20 inches (half a meter)?","10, Yes | 5, Sometimes | 0, Not Yet",,,,,,,,,,,,,CRECE,,
standononelegnofall,ASQ Questionnaire 48 months,GREATER MOTOR,radio,"6. Without leaning on any object, stand on one foot for at least 5 seconds without losing balance and without lowering the other foot to support yourself? (You can give him two or three opportunities to do the activity before marking the answer.)","10, Yes | 5, Sometimes | 0, Not Yet",,,,,,,,,,,,,CRECE,,
resp_ gruesa_asq48m,ASQ Questionnaire 48 months,GREATER MOTOR,calc,Amount of gross motor responses,,,,,,,,,,,,,,CRECE,,
gruesa_total_asq48m,ASQ Questionnaire 48 months,GREATER MOTOR,calc,Total gross motor,,,,,,,,,,,,,,CRECE,,
gruesa_total_adi_asq48m,ASQ Questionnaire 48 months,GREATER MOTOR,calc,Total gross motor adjusted,,,,,,,,,,,,,,CRECE,,
buildapuzzlefivetoseven,ASQ Questionnaire 48 months,FINE MOTOR,radio,"1. Can you put together a puzzle of five to seven pieces that connect to each other? (If you do not have a puzzle available, take a large photograph of a magazine and cut it into 6 pieces.) Can you reconstruct the image by putting the pieces together?","10, Yes | 5, Sometimes | 0, Not Yet",,,,,,,,,,,,,CRECE,,
cutpaperinhalf,ASQ Questionnaire 48 months,FINE MOTOR,radio,"2. Using scissors for children, can your child cut a paper in half, keeping a fairly straight line and opening and closing the scissors? (For safety reasons, watch your child carefully when using scissors.)","10, Yes | 5, Sometimes | 0, Not Yet",,,,,,,,,,,,,CRECE,,
copythreefigures,ASQ Questionnaire 48 months,FINE MOTOR,radio,"3. Using the figures below, copy your child at least three of them on a large piece of paper with a pencil, a crayon, or a pen without using transparent paper or draw on top of the figures? (The drawings should look like the figures, although they may be of a different size.)","10, Yes | 5, Sometimes | 0, Not Yet",,,,,,,,,,,,,CRECE,,
undobuttons,ASQ Questionnaire 48 months,FINE MOTOR,radio,4. Does your child unbutton one or more buttons? You can wear your own clothes or a doll's.,"10, Yes | 5, Sometimes | 0, Not Yet",,,,,,,,,,,,,CRECE,,
drawpeople,ASQ Questionnaire 48 months,FINE MOTOR,radio,"5. Draw pictures of people including at least three of the following characteristics: head, eyes, nose, mouth, neck, hair, trunk, arms or hands, legs, or feet?","10, Yes | 5, Sometimes | 0, Not Yet",,,,,,,,,,,,,CRECE,,
